repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Ehviewer-Overhauled/Ehviewer.git,4c6ccab0512659c575fd706c875ffdfaa486dd40,"Native lib info refactor
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the inner `NativeLibInfo` class and its associated methods (`addLib`, `getMessage`), replacing them with a direct string concatenation in `onPrepareDialogBuilder`. This eliminates unnecessary abstraction and reduces code complexity by inlining a simple utility that was only used once, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,43d1e67f3e802563e7b9041200d44a7a4ae35a94,"refactor: init deckspinner accept optional layout
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the `@LayoutRes layoutResource` parameter from `initializeNoteEditorDeckSpinner`, hardcoding the layout resource `R.layout.multiline_spinner_item` directly in the adapter instantiation. This simplifies the function signature and eliminates an unnecessary abstraction, reducing parameter complexity and improving maintainability—consistent with refactoring to reduce technical debt under the HighComplexityDebt category.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,dce6aacf02d07f3f123b19b1b74cbbe18c28852b,"Fix Bangumi tracker losing track of login expiration (#1681)

* Fix Bangumi tracking losing track of login state

kotlinx.serialization does NOT serialize default values (like
createdAt in BGMOAuth.kt), so every time the Bangumi tracker
deserialized the tracker OAuth, createdAt was set to the time of the
read, not the time of issuance.

Separately, BangumiInterceptor did correctly fetch new OAuth
credentials upon detected expiry of the stored credentials and saved
them, but did not use them for the current request (the new
credentials were used for all subsequent requests only). This led to
401 errors from Bangumi because the expired access_token was provided.
 A subsequent request using the newly acquired access_token would end
 up being successful.

* Add CHANGELOG.md entry",SecurityVulnerability,qwen3-coder-next:latest,SecurityVulnerability,"The commit fixes a critical security issue where expired access tokens were used for the current request after refresh, causing 401 errors and potential authentication bypass. Additionally, removing @EncodeDefault from createdAt prevents incorrect token serialization/deserialization behavior that could lead to stale or invalid OAuth states, compromising secure session management.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/2dust/v2rayNG.git,ae7d9d87d25a9fedd648c6c263b7eedbc136b8a2,"Inline return statements for cleaner code (#3460)

Refactored conditional return statements to be inline.
- Simplified code readability by inlining return statements.
- Maintained functionality while improving code clarity.",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors inline return statements into block-style returns, which improves code readability and structure by making control flow more explicit. This is a stylistic refactoring aimed at reducing cognitive load and technical debt, aligning with HighComplexityDebt as it enhances code clarity without altering logic or introducing functional changes.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/apollographql/apollo-kotlin.git,6b3083bf81582d50d1574a536f000d97f27f96ec,"Include operation directives in document source (#1695)

",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The diff removes the explicit inclusion of operation-level directives (e.g., `@operationDirective(...)`) from the generated document source string, simplifying the string construction logic in `GraphQLDocumentSourceBuilder.kt` by eliminating an unnecessary intermediate variable and adjusting formatting. This reduces code complexity and improves readability, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/square/okhttp.git,2dbb9c26abb0e0c39055feef17a4351169a3aca5,"Simplify kts (#6961)

",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces deprecated or verbose Gradle Kotlin DSL patterns (e.g., `findByType()` and `extensions.create()`) with a more direct and idiomatic convention-based approach (`BundleTaskConvention` instantiation and method calls), simplifying the code structure and reducing boilerplate, which aligns with refactoring to reduce technical debt and improve code clarity.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,f27dc86645969ab9f528100bdc314c696a53f95b,"hack: workaround `.nomedia` being mutated

During a storage migration, we had a case where `.nomedia` failed the
 content equality checks.

We do not know why, could not reproduce this and could not see it in
 any further crash reports.

To work around this case, log and ignore the failure.
We log to further understand the issue.

Fixes 13807
",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a try-catch block with conditional exception handling logic for `.nomedia` files, simplifying the `throwIfEssentialFilesAreMutated` method. This reduces branching complexity and eliminates a workaround that added technical debt, aligning with refactoring to reduce complexity and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,b13f03b191f99baefd461e75ca723e060066e64a,"cleanup: replace TextUtils for checking empty or null

removed the `Kotlin Cleanup` here even though TextUtils import is still present in the file because it is needed for the use case of `TextUtils.TruncateAt.END`
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces Kotlin-specific null/empty checks (`isNullOrEmpty()`, `isNotEmpty()`) with `TextUtils.isEmpty()`, which is a legacy Android utility method. While functionally equivalent, this change aligns with Android framework conventions but does not reduce complexity or improve structure; however, since the commit message labels it a 'cleanup' and the diff simplifies conditional logic by standardizing null/empty checks, it reflects a refactoring toward consistency and maintainability—fitting the 'HighComplexityDebt' category as it reduces technical debt from mixed idioms.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,3e7f5fbce6b58861053e46f954b5195d1a5fc65f,"Kotlin Cleanup: findCards
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors the `findCards` method by removing redundant Javadoc, simplifying the return statement, and introducing an overloaded convenience overload with a default parameter, aligning with Kotlin idioms. The `@KotlinCleanup(",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/NeoApplications/Neo-Store.git,788735fbdae81013553689d32f9b5ca828b1d76c,"Cleanup
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a TODO comment and a multi-line KDoc comment block that described a workaround for avoiding ExperimentalMaterialApi, indicating a cleanup of technical debt. Additionally, it replaces an inline `rememberScrollState()` with a declared `scrollState` variable and adds a `LaunchedEffect` to animate scroll position, which improves readability and separates concerns—though the `LaunchedEffect` usage may warrant further review for side-effect placement, the primary change is structural cleanup of comments and state management, aligning with HighComplexityDebt reduction.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,0c05fead8a56f4d4b7d6ccc75fbee04d4f784e8a,"cleanup
",HighComplexityDebt,qwen3-coder-next:latest,None,"The commit adds an unused import (MaterialColors), inserts a blank line, and removes a space before the opening brace in an `apply` call — all stylistic changes with no impact on logic, performance, or correctness. No code smell from the defined categories is introduced or fixed.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/kizitonwose/Calendar.git,b15b87e8143626a81d10d146a9bdfb4d2cd814fd,"Merge pull request #95 from evjava/master

Improved performance for MonthConfig#generateUnboundedMonths",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The diff replaces a `chunked` loop with a `while` loop and introduces explicit copying (`monthWeeksCopy`) to correctly manage state during mutation of `allDaysGroup`, indicating a refactoring to fix a complex, error-prone control flow. The original `chunked` usage likely obscured the logic for handling `outDateStyle` and group mutation, increasing cognitive load and risk of bugs; the change simplifies the iteration semantics and clarifies the relationship between data mutation and month generation, reducing technical debt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/kizitonwose/Calendar.git,b660d817076f532febf9fb7945920ffa88ebbbdb,"simplified and improved performance for chunking allDaysGroup in MonthConfig#generateUnboundedMonths
",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a `chunked` call with a `while` loop and explicit list manipulation to manage `allDaysGroup`, which simplifies the chunking logic and avoids potential intermediate collections. The added `monthWeeksCopy` and `removeAll` operations clarify the intent of mutating the source list while preserving data for month construction, reducing cognitive complexity and improving maintainability—consistent with refactoring to reduce technical debt in a complex loop structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/AlmasB/FXGL.git,2e2ec772fab7a161551eedd7db1b055f316141fb,"update pathfinding API to use any AStarCell derivative
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes generic type parameters (e.g., `<T : AStarCell>`, `<AStarCell>`) from pathfinding-related classes and test code, simplifying type signatures and reducing unnecessary generic constraints. This refactoring aligns with the commit message 'update pathfinding API to use any AStarCell derivative' by making the API less rigid and more flexible, thereby reducing technical debt and improving code maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/shadowsocks/shadowsocks-android.git,5b9af4e14626d183cc99490436e8219ea06827f7,"Refine proguard rules
",StorageBloatSmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces the delegated property `by viewModels<HttpsTest>()` with manual `lateinit var tester: HttpsTest` initialized via `ViewModelProvider(this).get()`, removing the `viewModels` import and related delegate usage. This refactors ViewModel initialization to avoid potential issues with property delegation in Leanback fragments (where `viewModels()` delegate may not be directly supported), improving code clarity and compatibility, which aligns with reducing technical debt and simplifying initialization logic.",,,,,,,,,,,,,,,,,,,,,,,
